global_frame_idx,day_str,video_path,video_name,frame_idx_in_video,frame_time,timestamp_ms
1410,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,210,20190701-001145000,1561932705000
1411,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,211,20190701-001145500,1561932705500
1412,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,212,20190701-001146000,1561932706000
1413,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,213,20190701-001146500,1561932706500
1414,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,214,20190701-001147000,1561932707000
1415,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,215,20190701-001147500,1561932707500
1416,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,216,20190701-001148000,1561932708000
1417,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,217,20190701-001148500,1561932708500
1418,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,218,20190701-001149000,1561932709000
1419,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,219,20190701-001149500,1561932709500
1420,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,220,20190701-001150000,1561932710000
1421,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,221,20190701-001150500,1561932710500
1422,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,222,20190701-001151000,1561932711000
1423,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,223,20190701-001151500,1561932711500
1424,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,224,20190701-001152000,1561932712000
1425,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,225,20190701-001152500,1561932712500
1426,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,226,20190701-001153000,1561932713000
1427,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,227,20190701-001153500,1561932713500
1428,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,228,20190701-001154000,1561932714000
1429,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,229,20190701-001154500,1561932714500
1430,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,230,20190701-001155000,1561932715000
1431,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,231,20190701-001155500,1561932715500
1432,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,232,20190701-001156000,1561932716000
1433,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,233,20190701-001156500,1561932716500
1434,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,234,20190701-001157000,1561932717000
1435,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,235,20190701-001157500,1561932717500
1436,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,236,20190701-001158000,1561932718000
1437,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,237,20190701-001158500,1561932718500
1438,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,238,20190701-001159000,1561932719000
1439,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,239,20190701-001159500,1561932719500
1440,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,240,20190701-001200000,1561932720000
1441,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,241,20190701-001200500,1561932720500
1442,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,242,20190701-001201000,1561932721000
1443,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,243,20190701-001201500,1561932721500
1444,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,244,20190701-001202000,1561932722000
1445,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,245,20190701-001202500,1561932722500
1446,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,246,20190701-001203000,1561932723000
1447,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,247,20190701-001203500,1561932723500
1448,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,248,20190701-001204000,1561932724000
1449,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,249,20190701-001204500,1561932724500
1450,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,250,20190701-001205000,1561932725000
1451,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,251,20190701-001205500,1561932725500
1452,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,252,20190701-001206000,1561932726000
1453,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,253,20190701-001206500,1561932726500
1454,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,254,20190701-001207000,1561932727000
1455,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,255,20190701-001207500,1561932727500
1456,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,256,20190701-001208000,1561932728000
1457,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,257,20190701-001208500,1561932728500
1458,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,258,20190701-001209000,1561932729000
1459,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,259,20190701-001209500,1561932729500
1460,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,260,20190701-001210000,1561932730000
1461,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,261,20190701-001210500,1561932730500
1462,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,262,20190701-001211000,1561932731000
1463,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,263,20190701-001211500,1561932731500
1464,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,264,20190701-001212000,1561932732000
1465,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,265,20190701-001212500,1561932732500
1466,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,266,20190701-001213000,1561932733000
1467,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,267,20190701-001213500,1561932733500
1468,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,268,20190701-001214000,1561932734000
1469,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,269,20190701-001214500,1561932734500
1470,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,270,20190701-001215000,1561932735000
1471,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,271,20190701-001215500,1561932735500
1472,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,272,20190701-001216000,1561932736000
1473,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,273,20190701-001216500,1561932736500
1474,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,274,20190701-001217000,1561932737000
1475,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,275,20190701-001217500,1561932737500
1476,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,276,20190701-001218000,1561932738000
1477,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,277,20190701-001218500,1561932738500
1478,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,278,20190701-001219000,1561932739000
1479,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,279,20190701-001219500,1561932739500
1480,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,280,20190701-001220000,1561932740000
1481,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,281,20190701-001220500,1561932740500
1482,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,282,20190701-001221000,1561932741000
1483,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,283,20190701-001221500,1561932741500
1484,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,284,20190701-001222000,1561932742000
1485,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,285,20190701-001222500,1561932742500
1486,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,286,20190701-001223000,1561932743000
1487,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,287,20190701-001223500,1561932743500
1488,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,288,20190701-001224000,1561932744000
1489,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,289,20190701-001224500,1561932744500
1490,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,290,20190701-001225000,1561932745000
1491,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,291,20190701-001225500,1561932745500
1492,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,292,20190701-001226000,1561932746000
1493,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,293,20190701-001226500,1561932746500
1494,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,294,20190701-001227000,1561932747000
1495,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,295,20190701-001227500,1561932747500
1496,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,296,20190701-001228000,1561932748000
1497,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,297,20190701-001228500,1561932748500
1498,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,298,20190701-001229000,1561932749000
1499,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,299,20190701-001229500,1561932749500
1500,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,300,20190701-001230000,1561932750000
1501,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,301,20190701-001230500,1561932750500
1502,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001000.avi,SPT_20190701-001000.avi,302,20190701-001231000,1561932751000
